track_id,track_name,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,streaming_count
3pUz2qJe5nqZemi3hhIxMk,Where You Are,John Summit,68,0.565,0.832,9,-6.422,0,0.041,0.0106,0.00693,0.508,0.0791,125.948,236000,4,620000
2x6iNna6wQexggFz8smJcB,Seventh Heaven,INOHA,68,0.431,0.902,7,-6.721,1,0.0699,0.00115,2.81E-06,0.343,0.479,162.995,234500,4,670000
30S82dxldXsPbuj4ShyVBK,Marble Floors,Summrs,65,0.659,0.455,1,-11.236,1,0.349,0.0804,5.76E-05,0.154,0.147,150.921,208212,4,650000
3NMrVbIVWT3fPXBj0rNDKG,The Tortured Poets Department,Taylor Swift,69,0.604,0.428,0,-8.441,1,0.0255,0.0483,0,0.126,0.292,110.259,293048,4,690000
5ahdQDl9WGN9dNDDH0RKyJ,Passport Junkie,Rod Wave,65,0.406,0.619,1,-6.762,1,0.0958,0.255,1.23E-06,0.399,0.601,83.53,147750,4,660000
1XUlg6YCcns9gsJAB4DoFi,Pain Is Cold Water - Live From Fenway Park,Noah Kahan,66,0.308,0.247,6,-15.12,1,0.0375,0.863,0,0.483,0.239,172.196,140328,3,640000
6nN8W5zHOii0P61I8eSdR3,Free Now,Gracie Abrams,67,0.59,0.379,0,-8.656,1,0.0767,0.421,0,0.231,0.321,149.996,214080,4,670000
73nX7BaV2Rat4AFVNV3YGR,Us Vs. Them,$uicideboy$,65,0.651,0.906,6,-4.454,1,0.172,0.046,0.214,0.895,0.509,77.978,184633,4,670000
2kyL1eP0mluFHYlAwKySzj,THINGS BEHIND THINGS BEHIND THINGS,Bon Iver,69,0.413,0.467,9,-9.282,1,0.0292,0.732,0.0111,0.0711,0.377,157.338,200589,4,690000
2RSOPh3dQYXIf4v17UTit3,Straight and Narrow,Sam Barber,66,0.427,0.278,10,-8.83,1,0.0331,0.47,2.22E-05,0.135,0.374,85.642,199875,3,640000
4u4zx9ERn7iIeTskOCGKXI,Different Beast,Jorge Rivera-Herrans,67,0.57,0.77,6,-3.722,0,0.307,0.229,0,0.109,0.568,171.711,210698,4,700000
7m8wiHGjtlJ5UQvqiCjhV5,Girls,The Dare,67,0.922,0.84,2,-1.9,1,0.262,0.0866,2.29E-06,0.0543,0.909,121.982,119559,4,650000
6nf4oqFOsVKLwJPEliYVwT,Hide My Gun (Feat. HARDY),Post Malone,66,0.506,0.651,7,-4.993,1,0.0361,0.0351,0,0.248,0.338,146.141,220479,4,670000
3MfTo3Q0ZCrhCsQJZ8u6iZ,Done For,Jorge Rivera-Herrans,67,0.633,0.558,11,-6.375,0,0.493,0.511,0,0.116,0.36,159.999,147000,4,630000
5giwUhMFuodJcRhA8tlLSQ,Nobody's Soldier,Hozier,64,0.645,0.816,7,-2.607,1,0.0318,0.0134,1.80E-06,0.338,0.781,133.973,237200,4,740000
0JGZYsSnDraphLvnhIUaQx,Scared Love,Rod Wave,64,0.484,0.476,2,-9.972,1,0.0629,0.152,0,0.368,0.314,111.893,185884,5,690000
0agQ9vIV7NP4dntGKLcCXO,Somebody (2024),Gotye,77,0.848,0.629,0,-6.198,1,0.0424,0.016,0.18,0.049,0.586,130.017,153519,4,660000
6snUFBfI2YU2ZUZKwXoZsa,There's the Sun,Zach Top,63,0.644,0.449,5,-7.244,1,0.0259,0.653,9.44E-06,0.107,0.247,82.99,205119,4,790000
2SMyu6hdDHWbLLXB76Oz4i,Apply Pressure,Rod Wave,64,0.567,0.616,8,-10.611,1,0.0407,0.0177,0,0.0947,0.54,81.999,175610,4,650000
2OcpUR9GG6jOv6OXhFrUda,The Great American Bar Scene,Zach Bryan,64,0.392,0.405,11,-9.279,1,0.0388,0.51,0.0988,0.369,0.279,141.192,216720,3,670000
49ttSix3w9y6xuFDtlVPdS,Take Me As I Come,Evan Honer,64,0.51,0.398,2,-7.704,1,0.0303,0.578,7.28E-06,0.105,0.388,149.557,190759,4,690000
4wTvw1dBiPXNiHTh0zzpcI,B2b,Charli xcx,69,0.769,0.771,1,-3.12,1,0.0436,0.000783,0.671,0.0537,0.37,116.027,178579,3,640000
2WWiXFrJY30PgpleAro7Tz,Baja Pa' Acá,Rauw Alejandro,0,0.788,0.784,8,-2.653,1,0.075,0.395,0,0.219,0.503,93.009,200000,4,770000
1YYfyJ2yCvGFCxwjsIqEK9,Khé?,Rauw Alejandro,0,0.687,0.627,7,-4.975,1,0.181,0.326,0,0.0893,0.47,155.865,206066,4,660000
1YYfyJ2yCvGFCxwjsIqEK9,Khé?,Rauw Alejandro,0,0.687,0.627,7,-4.975,1,0.181,0.326,0,0.0893,0.47,155.865,206066,4,640000
1YYfyJ2yCvGFCxwjsIqEK9,Khé?,Rauw Alejandro,0,0.687,0.627,7,-4.975,1,0.181,0.326,0,0.0893,0.47,155.865,206066,4,670000
1YYfyJ2yCvGFCxwjsIqEK9,Khé?,Rauw Alejandro,0,0.687,0.627,7,-4.975,1,0.181,0.326,0,0.0893,0.47,155.865,206066,4,570000
4O3EdWEn3apRHpiZxYabtl,Touching The Sky,Rauw Alejandro,0,0.776,0.788,5,-3.656,1,0.073,0.0381,4.79E-05,0.289,0.624,128.021,185613,4,680000
4O3EdWEn3apRHpiZxYabtl,Touching The Sky,Rauw Alejandro,0,0.776,0.788,5,-3.656,1,0.073,0.0381,4.79E-05,0.289,0.624,128.021,185613,4,580000
4O3EdWEn3apRHpiZxYabtl,Touching The Sky,Rauw Alejandro,0,0.776,0.788,5,-3.656,1,0.073,0.0381,4.79E-05,0.289,0.624,128.021,185613,4,700000
4O3EdWEn3apRHpiZxYabtl,Touching The Sky,Rauw Alejandro,0,0.776,0.788,5,-3.656,1,0.073,0.0381,4.79E-05,0.289,0.624,128.021,185613,4,640000
0xyWkRMb09qdCDhloehCsi,Ni Me Conozco,Rauw Alejandro,0,0.553,0.535,5,-6.681,0,0.168,0.335,0,0.169,0.307,90.168,229787,4,690000
7v12ia1PFVN9jSgU43rJnS,IL Capo,Rauw Alejandro,0,0.798,0.537,8,-5.078,1,0.103,0.185,8.96E-05,0.139,0.123,125.099,249600,4,720000
3HCcfBsa4TdiC0so0fPnRi,Baja Pa' Acá,Rauw Alejandro,0,0.788,0.784,8,-2.653,1,0.075,0.395,0,0.219,0.503,93.009,200000,4,680000
0Fpw7AgVXI9Nql2vLbJAhP,Revolú,Rauw Alejandro,0,0.728,0.688,9,-3.552,1,0.104,0.0615,2.72E-06,0.104,0.442,196.115,215512,4,670000
7xdRj1wA4XzYnXynPmtmnq,Committed,Rauw Alejandro,0,0.749,0.639,8,-5.406,1,0.108,0.129,0,0.12,0.483,121.982,159344,4,650000
2eQFYGegTZaObk2kuBz83Z,Tú Con Él,Rauw Alejandro,0,0.736,0.888,7,-4.518,1,0.0408,0.243,0.000205,0.239,0.788,93.05,289132,4,690000
63jUTfcbudnrqoPCC5Qp4i,SEXXXMACHINE,Rauw Alejandro,0,0.849,0.826,2,-3.508,1,0.0737,0.0703,0,0.0491,0.649,114.982,236353,4,730000
2J0TjDpiUlwgFRvVxtaLud,Mil Mujeres,Rauw Alejandro,0,0.658,0.852,7,-5.482,1,0.0596,0.0532,8.34E-05,0.137,0.52,147.895,168923,4,640000
0dDr2LgiACQVkZYJeStWh6,Pasaporte,Rauw Alejandro,0,0.799,0.757,2,-3.603,1,0.0326,0.0323,4.26E-06,0.332,0.653,116.97,263451,4,670000
5tZgkV8FTe3rtl8OcSeQAb,Déjame Entrar,Rauw Alejandro,0,0.675,0.697,0,-5.795,1,0.0483,0.343,2.89E-05,0.0996,0.262,102.006,254706,4,710000
5UxEKpzvvLnjoC10XoogN3,Cosa Nuestra,Rauw Alejandro,0,0.688,0.679,6,-4.477,1,0.0694,0.342,2.01E-06,0.601,0.739,172.035,260455,4,750000
53VE8ewS5xC7zWqmC6JrR2,Committed,Rauw Alejandro,0,0.749,0.639,8,-5.406,1,0.108,0.129,0,0.12,0.483,121.982,159344,4,690000
57ZbyAga41GuUkzjbMNDXW,Se Fue,Rauw Alejandro,0,0.768,0.608,8,-3.578,1,0.0392,0.354,0,0.109,0.102,119.861,241087,4,670000
4lqJsJd7kqWVvamQ4aFHA8,Revolú,Rauw Alejandro,0,0.728,0.688,9,-3.552,1,0.104,0.0615,2.72E-06,0.104,0.442,196.115,215512,4,640000
3PJgmyLaybZtALX4mrgbiD,Espresso Martini,Rauw Alejandro,0,0.864,0.568,8,-5.579,1,0.122,0.537,2.30E-05,0.12,0.192,123.036,191219,4,680000
1uFW6czrHk5PsK3s6gOI7C,Se Fue,Rauw Alejandro,0,0.689,0.743,8,-2.817,1,0.0328,0.0694,0,0.0966,0.138,119.957,240179,4,650000
1d3IPwNxCR8XrorxhP8BZ0,Espresso Martini,Rauw Alejandro,0,0.864,0.568,8,-5.579,1,0.122,0.537,2.30E-05,0.12,0.192,123.036,191219,4,700000
4jjFjbqCTkaN1mGb0BMYl2,Amar De Nuevo,Rauw Alejandro,0,0.708,0.451,11,-6.826,1,0.0329,0.313,0,0.207,0.326,95.033,268042,4,640000
5mx5lXpouQi2BnlGTHFvQZ,My Baby (feat. STAR BANDZ),Sugarhill Ddot,67,0.807,0.444,3,-5.044,0,0.0683,0.00786,0,0.132,0.209,90.97,178921,4,680000
3Vp4B9KshEPy72bwY0NJks,Tell Ur Girlfriend,Lay Bankz,70,0.867,0.743,7,-4.682,1,0.251,0.0943,0,0.0491,0.605,135.06,124444,4,710000
07Qh8kdRZoYGPJOevvbr0a,Modo Capone (with Drake & Fuerza Regida),Chino Pacas,70,0.708,0.706,5,-5.871,0,0.0382,0.27,0.000116,0.111,0.672,132.027,212167,3,760000
19CCQeIOxxUDcpFw539zd7,All My Life,Falling In Reverse,67,0.591,0.92,5,-4.131,0,0.0769,0.000933,0,0.129,0.415,92.015,190231,4,660000
1MGm3zOE0Ql0WWcU5ZvjOx,La Diabla,Xavi,71,0.751,0.819,11,-4.372,0,0.0409,0.255,0,0.236,0.697,131.842,172264,3,690000
1ymWIr4E5x6xORlDO0bXlP,Tobey (feat. Big Sean and BabyTron),Eminem,69,0.667,0.66,10,-9.054,0,0.148,0.263,0,0.145,0.216,139.117,284904,4,680000
6RIguoA2YSb8IgMgjLaYQE,life force,ptasinski,73,0.511,0.645,11,-7.729,1,0.0362,0.0112,0.941,0.308,0.478,124.896,109440,3,750000
7bn5nXdatftk0CHSrd7NHQ,how could u love somebody like me?,Artemas,72,0.489,0.86,6,-4.229,0,0.238,0.0787,0,0.17,0.31,146.348,126448,4,670000
1Wi1XpdZzGVIdRTzlTrIEF,Soup,Remi Wolf,65,0.65,0.686,6,-4.611,1,0.0569,0.0103,0.000599,0.0619,0.559,119.937,213117,4,640000
3cHudlaM9wXHnk83WLlzBA,Third Time's the Charm,Megan Moroney,64,0.44,0.711,0,-5.472,1,0.057,0.0779,9.35E-06,0.108,0.445,151.703,231819,4,670000
0OxKf18dUo2G5dFOQYCvBN,Qué Pasaría...,Rauw Alejandro,0,0.794,0.78,11,-3.745,0,0.127,0.444,0.000276,0.105,0.329,105.025,191019,4,660000
0Rerqpf0rXnz6ndP7ytQ6O,Khé?,Rauw Alejandro,0,0.687,0.627,7,-4.975,1,0.181,0.326,0,0.0893,0.47,155.865,206066,4,650000
26RFoBzKs36gTlbJCmtsFa,Never Stop,ian,64,0.612,0.775,9,-5.44,1,0.302,0.0693,0,0.325,0.315,77.026,127872,4,670000
6GvYbJ7A0iAnGYFReRMxSa,Now or Never (feat. Lauren Alaina),Corey Kent,64,0.478,0.768,7,-4.784,1,0.0342,0.102,0,0.101,0.465,110.046,174947,4,650000
0l3raueiJ78IsmZGwo6CRm,BROTHER STONE (FEAT. KODAK BLACK),Don Toliver,67,0.829,0.519,1,-6.822,1,0.339,0.0741,0,0.0969,0.526,157.039,202840,4,700000
3X1LErJuyzAEjH6X11ooMS,it boy,bbno$,71,0.746,0.915,9,-5.925,1,0.053,0.00182,0.000739,0.309,0.849,129.967,146432,4,600000
7cFwopK7QTOgaEwF9JgipA,Second Nature,Clairo,67,0.762,0.379,2,-8.847,1,0.0338,0.446,0.093,0.189,0.561,78.505,227410,4,650000
6jfp0rIQSdBoijRTR7TC9l,TRAQUETO,iZaak,74,0.78,0.599,8,-4.468,0,0.0993,0.135,0,0.119,0.394,99.955,202200,4,740000
6iXgIXqpqn13pbw0ZUhf0E,Purple Gas,Zach Bryan,65,0.52,0.308,0,-8.924,1,0.0434,0.856,0,0.0945,0.493,143.928,180153,4,730000
3ejfcz0QPyV717Vd3ta04V,My Way,Calvin Harris,75,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69E-05,0.161,0.536,119.986,219160,4,680000
2eZbaxXxKdzY8u3ZMZVFiP,Misery in Waking Hours,$uicideboy$,65,0.835,0.723,2,-6.151,1,0.186,0.0242,0.000346,0.278,0.383,139.995,219535,4,660000
2YHUlS8D0qH6GUUMNBHFgT,Forever (feat. Malou & Yuna),HUGEL,68,0.542,0.946,9,-6.046,0,0.0425,0.0312,0.641,0.107,0.23,120.037,140500,4,640000
7JGcHNSQ8OlZehFbYywKIr,R0T,TWXN,67,0.691,0.604,1,-8.801,1,0.185,0.00187,2.45E-05,0.229,0.414,134.418,85584,4,670000
2VtXANhW6YpAzsMDQCFkAv,Your face,Wisp,67,0.512,0.77,4,-5.932,1,0.0284,0.00499,0.888,0.174,0.178,134.053,229728,4,670000
0lOQaZwX9AkAiSvObh4G70,All to Myself,Future,69,0.734,0.539,4,-7.244,0,0.0429,0.0623,1.54E-05,0.309,0.18,117.98,254320,4,690000
1xvuA42QBl5ssBHvCwHXwK,Herida Abierta,Ivan Cornejo,67,0.75,0.654,7,-6.13,1,0.0326,0.615,0,0.33,0.639,121.061,216568,3,580000
0ZS96pPRLyGUViVi5PWCAR,APAGA EL CEL,FloyyMenor,75,0.696,0.496,9,-7.532,0,0.0365,0.273,0.000397,0.0626,0.476,100.025,184806,4,730000
30877ufZfLUNYXR9mXo9bi,Good Times (Bonus Track),Koe Wetzel,64,0.6,0.906,9,-4.456,1,0.0314,0.0024,0,0.436,0.81,116.011,211278,4,690000
6BpZpCM8d8FJnVnr1IbnFL,GATITAS SANDUNGUERAS - VOL.1,Alvaro Diaz,74,0.769,0.842,1,-3.164,1,0.0446,0.169,3.23E-05,0.266,0.417,97.04,131853,4,690000
15rngwkbt1wMsu1P7Axggh,Blessed - Lost Tapes 2019,Tory Lanez,58,0.946,0.365,5,-11.374,0,0.179,0.0111,0,0.103,0.472,107.002,139065,4,680000
2TmS5wJTfWrpFgakSSTdCi,HOT ONE (with TiaCorine & A$AP Ferg),Denzel Curry,66,0.788,0.715,5,-5.211,1,0.119,0.698,0,0.152,0.819,81.523,165271,4,650000
4rTPLtqJxa4UtCBkdMwSp6,Whatever,Kygo,75,0.58,0.77,0,-5.724,0,0.0579,0.117,0,0.334,0.624,108,178273,4,560000
0DM63CJEklNPKu6kHGyuEl,Yours,Post Malone,68,0.514,0.672,5,-5.209,1,0.0321,0.0873,0,0.28,0.331,148.045,199439,4,790000
12KKiT4zlAF4nbh4YTuJMB,GPI,Clave Especial,68,0.679,0.85,4,-5.224,0,0.0317,0.21,0,0.102,0.76,133.12,123262,3,760000
1f18HzFpegqvH4ibGJyeMJ,2 hands,Tate McRae,0,0.608,0.806,1,-3.443,1,0.0486,0.121,0,0.191,0.587,104.032,181821,4,670000
1kHgm8rJc3VznmDBTG79Iy,It's ok I'm ok,Tate McRae,0,0.753,0.514,1,-7.709,0,0.0474,0.0259,3.73E-05,0.0807,0.367,114.998,156522,4,550000
7srqyRb5plksW5k65itXDB,"Girl, so confusing featuring lorde",Charli xcx,69,0.707,0.8,11,-5.567,0,0.0544,0.128,2.59E-05,0.3,0.354,124.991,205938,4,680000
2zNRgMzYj5VlfxNDZK7RGO,Know You Like That,Jordan Davis,65,0.605,0.649,3,-8.237,1,0.0296,0.54,2.50E-05,0.139,0.291,95.016,176451,4,670000
00vR63trn1CzygcjgAFaiM,WHISKEY WHISKEY (feat. Morgan Wallen),Moneybagg Yo,63,0.736,0.715,5,-3.819,0,0.0701,0.0269,0,0.158,0.708,152.017,161053,4,730000
2eqpaZGKGBdhcKzRKyKnyC,Tough Love,Gracie Abrams,68,0.548,0.711,0,-4.393,1,0.0679,0.336,0,0.096,0.673,90.03,169147,4,730000
4myFsmx2v6znDOJfn3IkbD,Popular Monster,Falling In Reverse,69,0.461,0.898,3,-3.982,0,0.0931,0.0083,0,0.0963,0.353,165.079,220537,4,640000
3AXw3pd7KHGSogprPSxrMh,Tengo Un Plan - Remix,Key-Key,76,0.597,0.832,8,-4.086,1,0.118,0.216,1.15E-06,0.102,0.621,127.553,215449,5,690000
14P3Ep4KDanxUFzFLsmX5K,BRAZZIER,Future,67,0.819,0.588,11,-6.558,1,0.253,0.022,0,0.225,0.31,140.073,188566,4,670000
1DTRUYVd8rYpla9hhVVwjo,The Manuscript,Taylor Swift,68,0.509,0.256,0,-11.665,1,0.0306,0.901,2.43E-06,0.103,0.436,94.184,224744,4,680000
1nOEnc4w1DeeIFJBw5F2ID,Vegas - A COLORS SHOW,Shaboozey,68,0.614,0.487,7,-8.486,0,0.0289,0.341,0.0391,0.104,0.215,141.947,181690,4,690000
6XpEm7VJ7TZxZTawH8BCSW,Jump,Tyla,73,0.79,0.716,10,-3.446,0,0.0929,0.0297,1.87E-05,0.213,0.627,100.104,147071,4,680000
0UXC93QrbB1by2v4Fa6ILS,PHAT,DaBaby,64,0.868,0.647,1,-8.064,1,0.342,0.0454,0,0.194,0.342,144.964,129107,4,700000
7cwaJRJ77yHcRizUtNGIUv,Don’t HMU,Anella Herim,64,0.802,0.611,6,-6.386,1,0.0405,0.022,0,0.109,0.659,124.946,98277,4,640000
0GTzR6GgyRIF9nIyMDV0ke,The Underworld,Jorge Rivera-Herrans,67,0.368,0.74,1,-5.012,0,0.0697,0.625,0,0.12,0.252,76.728,256800,4,630000
6l6XVeeoTe3ggya4fLY8l8,A Tear in Space (Airlock),Glass Animals,67,0.706,0.591,9,-7.383,0,0.0438,0.309,2.72E-05,0.0722,0.498,92.984,203989,4,640000
2kbVIAXEqZybRPxLUvqx0q,Cielo Eterno - Spotify Singles,DannyLux,73,0.683,0.681,8,-7.979,1,0.0398,0.431,2.25E-05,0.376,0.449,108.044,244245,3,670000
6Ck9THD8AaqwNW5RYQd0RY,PSYCHO,HARDY,64,0.631,0.897,4,-1.672,1,0.0497,0.0491,7.32E-06,0.661,0.418,123.023,198748,4,760000
63ABAnFKJCp28TAyqf2cGL,ROCKMAN,Mk.gee,67,0.781,0.501,3,-9.767,1,0.0333,0.66,3.78E-06,0.0908,0.961,134.014,177818,4,700000
4SPycPiDl1PeFmwp7QPXRc,GOD IS GOOD,Forrest Frank,65,0.456,0.653,11,-8.176,0,0.134,0.00829,0.000155,0.349,0.322,84.9,207529,4,680000
2rAClrs2LgdQiO1w7sczaS,Occasion,A´leroi,68,0.142,0.00194,0,-40.712,1,0.0519,0.992,0.765,0.118,0.027,139.611,174565,4,800000
1ZrzdArzDJj71mCOFa2qmV,U Kno What To Do (UKWTD),Sexyy Red,64,0.716,0.674,0,-5.775,1,0.137,0.00405,0,0.132,0.662,151.979,158067,4,660000
3iTgmx8cfxGLpPoCquEbNK,Idiota Ainda Te Amo,Litto Lins,71,0.595,0.903,10,-2.167,1,0.0815,0.343,0,0.322,0.685,76.981,173141,4,730000
1tpidJ4FBn9TwshePh1bc3,Wolf In Sheep's Clothing [REBORN],Set It Off,68,0.22,0.91,11,-3.979,0,0.233,6.15E-05,0,0.039,0.462,82.451,201939,4,650000
1qbql17v0Hazo94o5RUyWQ,KINTSUGI,HUMBE,80,0.373,0.464,4,-8.606,0,0.256,0.86,0.0135,0.127,0.301,79.503,237908,3,630000
3RauwC9sLKjxVN7uNw0vAH,Enculado,Fuerza Regida,70,0.742,0.599,6,-5.939,0,0.0369,0.0747,8.39E-06,0.168,0.823,125.13,147878,3,680000
2A7bKx16cVAOkLla98qzMx,Pienso En Ella,Grupo Frontera,73,0.463,0.869,9,-3.644,0,0.0439,0.218,0,0.104,0.607,151.976,159552,4,660000
7lcbpfihslisNObKdHjyLo,IA,Clarent,79,0.706,0.631,0,-5.812,0,0.0366,0.656,0,0.227,0.289,111.93,171429,4,750000
2PgjJ90q1zETqCX68dxgyd,Sweet Dreams,Koe Wetzel,63,0.71,0.57,2,-4.99,0,0.0295,0.251,0.000306,0.117,0.486,75.036,173269,4,650000
5FlA0RkPmd84okaFAk6MEN,Steady State,Matheo Lyon,69,0.14,0.00023,0,-42.293,1,0.0565,0.946,0.973,0.119,0.0322,138.498,171792,4,690000
3fAB50Ai1HwM0ibAAL0iyr,Bad Boys,Marshmello,58,0.721,0.969,9,-2.656,1,0.0505,0.0043,0.153,0.309,0.277,150.01,133025,4,640000
5jKvk01w395dOqkdzQi17z,Story of X,BigXthaPlug,64,0.791,0.52,10,-11.718,0,0.435,0.224,0,0.493,0.604,131.376,139268,4,670000
44hqFxUWsADWewEJELnncj,No Doubt,ENHYPEN,73,0.837,0.456,8,-7.07,0,0.0791,0.11,0,0.0553,0.521,130.03,167220,4,670000
0PI8WpeKqf32pC0X1jmNYc,i need you more,Josiah Queen,65,0.565,0.426,9,-6.271,1,0.0365,0.612,0,0.121,0.36,133.829,191921,4,640000
0QW0KPBXXv67haGjbtkRRB,Image,Magdalena Bay,67,0.611,0.863,5,-6.369,0,0.0421,0.000291,0.17,0.15,0.851,128.015,212867,3,690000
0UP0Mahe68ecSjuVrAYR97,Vueltas,Hermanos Espinoza,65,0.753,0.78,5,-5.181,0,0.0416,0.53,0.000236,0.0915,0.54,102.149,159581,4,630000
6BI9wJvfhw0DPIwhttf9Wp,B.B.O - Lost Tapes 2022,Tory Lanez,55,0.946,0.365,5,-11.374,0,0.179,0.0111,0,0.103,0.472,107.002,139065,4,660000
5wzPDiNVgJ5Rvhjne9Uj3F,act ii: date @ 8,4batz,67,0.741,0.451,0,-13.117,1,0.101,0.51,2.01E-05,0.403,0.558,136.48,113685,4,640000
4Kd9tBUgpXv26OfR6ugBv1,Finer Things (Feat. Hank Williams Jr.),Post Malone,66,0.629,0.937,5,-3.477,0,0.0378,0.00519,0,0.389,0.649,123.968,185534,4,730000
3mLDq0hbHkafZoy4GvF7EG,KRYPTONITE,Don Toliver,67,0.474,0.711,10,-3.546,0,0.0522,0.0308,1.13E-05,0.278,0.331,134.046,182320,4,640000
2XbHeIK0ZEpY30kFY15r38,Ando Enfocado,Jaziel Avilez,70,0.662,0.664,7,-7.112,0,0.132,0.122,0,0.0713,0.366,174.992,184427,3,690000
2qmmnbJ9JR3f7vofbyje5r,Slow Dance,Clairo,67,0.727,0.534,2,-8.444,1,0.0297,0.72,0.0186,0.0977,0.598,84.007,234854,4,680000
5REMa10O4aA2mLtYyflWxs,Stars Will Align,Kygo,75,0.601,0.75,1,-6.33,1,0.0305,0.451,9.45E-05,0.0559,0.146,111.984,234366,4,720000
7Kzy7StKclwXPJWFIJ7l1X,In The Living Room,Maggie Rogers,64,0.452,0.786,7,-4.153,1,0.0319,0.0133,0,0.112,0.368,94.072,263760,4,650000
6LCIDTgSgQtpzXTW5FpW12,Islands (kompa pasión),фрози,73,0.521,0.863,11,-7.245,0,0.0466,0.00325,0,0.593,0.445,97.065,126495,4,690000
7chTH3GBjjAyagf0SPCZDL,SI SABE FERXXO,Blessd,75,0.726,0.831,8,-2.035,0,0.12,0.0139,3.71E-06,0.0891,0.489,95.997,152500,4,720000
70E8PmfBWR18u3NJfw63Qh,I Know You,Megan Moroney,63,0.502,0.45,8,-6.193,0,0.0245,0.722,0,0.184,0.573,94.097,160675,4,700000
